timestamp, cpu_temp, cpu_util, cpu_freq, amb_temp, amb_humid, heatsink, cover, starttime
2018-03-29T01:06:42,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:06:45,48.9,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:06:47,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:06:50,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:06:52,49.4,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:06:54,49.4,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:06:57,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:00,48.3,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:07:02,48.9,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:04,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:07,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:09,48.3,0,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:07:12,49.4,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:14,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:17,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:19,48.3,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:07:22,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:24,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:27,48.3,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:07:29,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:32,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:34,48.3,0,600000000,22,48,False,False,2018-03-29T00:37:42
2018-03-29T01:07:37,48.9,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:39,48.3,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:07:42,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:44,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:47,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:49,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:52,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:54,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:07:57,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:07:59,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:02,49.4,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:08:04,49.4,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:08:06,48.9,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:08:09,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:12,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:08:14,48.9,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:17,49.4,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:08:19,48.3,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:08:22,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:24,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:27,49.4,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:08:29,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:32,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:34,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:36,48.3,0,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:08:39,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:41,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:08:44,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:46,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:49,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:08:51,49.4,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:54,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:56,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:08:59,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:02,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:04,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:07,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:09,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:11,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:14,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:17,48.3,0,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:09:19,48.3,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:09:22,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:24,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:26,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:29,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:31,48.9,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:34,48.3,0.5,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:36,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:39,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:41,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:44,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:46,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:49,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:09:52,48.3,0.25,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:09:54,48.3,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:09:57,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:09:59,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:02,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:04,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:10:07,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:09,48.9,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:11,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:10:14,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:17,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:10:19,48.3,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:10:22,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:10:24,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:26,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:10:29,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:31,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:34,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:36,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:10:39,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:41,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:44,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:46,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:50,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:52,47.8,0,600000000,22,47,False,False,2018-03-29T00:37:42
2018-03-29T01:10:54,48.3,0.25,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:10:57,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:10:59,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:02,48.3,0.75,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:04,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:11:07,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:09,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:12,48.9,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:11:14,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:11:17,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:19,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:11:22,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:11:24,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:27,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:29,48.3,0,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:11:32,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:34,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:37,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:39,48.3,0.5,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:11:42,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:44,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:47,47.8,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:11:49,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:11:52,48.3,0.25,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:11:54,47.8,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:57,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:11:59,48.3,0,600000000,11,153,False,False,2018-03-29T00:37:42
2018-03-29T01:12:02,48.3,0.5,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:04,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:07,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:09,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:12,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:14,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:17,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:19,48.3,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:12:22,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:24,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:27,48.9,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:29,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:31,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:34,47.8,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:36,48.3,0.99,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:39,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:41,48.9,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:49,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:51,48.3,0,600000000,22,43,False,False,2018-03-29T00:37:42
2018-03-29T01:12:54,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:12:56,48.3,0.5,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:12:59,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:01,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:04,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:06,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:09,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:11,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:13,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:16,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:19,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:21,48.3,0.25,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:13:24,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:26,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:29,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:31,47.8,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:34,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:36,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:39,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:41,47.8,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:44,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:46,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:49,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:51,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:54,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:13:56,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:13:59,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:01,47.2,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:04,47.8,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:06,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:09,48.3,0.75,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:11,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:13,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:16,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:19,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:21,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:23,47.2,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:26,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:29,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:31,48.3,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:14:34,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:14:36,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:38,47.8,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:41,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:43,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:14:46,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:14:48,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:14:51,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:14:53,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:14:56,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:03,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:06,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:10,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:12,48.3,0.25,600000000,22,47,False,False,2018-03-29T00:37:42
2018-03-29T01:15:14,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:17,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:19,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:22,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:25,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:27,47.8,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:30,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:32,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:34,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:37,47.8,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:39,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:42,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:44,47.8,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:47,48.9,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:49,47.8,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:52,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:54,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:15:57,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:15:59,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:01,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:16:04,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:16:06,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:09,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:12,47.8,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:16:14,48.3,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:16:17,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:19,47.8,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:22,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:24,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:16:27,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:29,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:32,47.8,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:34,48.3,0.25,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:16:36,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:39,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:16:41,48.3,0,600000000,null,null,False,False,2018-03-29T00:37:42
2018-03-29T01:16:44,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:46,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:49,48.3,0.75,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:51,48.3,0.5,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:54,48.3,0,600000000,22,50,False,False,2018-03-29T00:37:42
2018-03-29T01:16:56,48.3,0,600000000,22,49,False,False,2018-03-29T00:37:42
2018-03-29T01:16:59,48.3,0.25,600000000,22,50,False,False,2018-03-29T00:37:42
